id;description;information;brand;code_1;code_2;category;id_integration;code_integration;NCM;CEST;sale_unit;sale_unit_description;multiple_of_sale;physical_stock;available_stock;localization;promotion_date_initial;promotion_date_final;promotion_day;promotion_price;has_image;
13108;( 2226 ) ANEL ORING POLEGADA 50,39 MM ESPESSURA 3,53 MM;;;2226;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13109;( 2227 ) ANEL ORING POLEGADA 53,57 MM ESPESSURA 3,53 MM;;;2227;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13110;( 2229 ) ANEL ORING POLEGADA 59,92 MM ESPESSURA 3,53 MM;;;2229;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13111;( 2230 ) ANEL ORING POLEGADA 63,09 MM ESPESSURA 3,53 MM;;;2230;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,35;0,35;;;;;0;0;
13112;( 2235 ) ANEL ORING POLEGADA 78,97 MM ESPESSURA 3,53 MM;;;2235;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13113;( 2236 ) ANEL ORING POLEGADA 82,14 MM ESPESSURA 3,53 MM;;;2236;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;-------;0;0;
13114;( 2238 ) ANEL ORING POLEGADA 88,49 MM ESPESSURA 3,53 MM;;;2238;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,15;0,15;C4: G-01;;;-------;0;0;
13115;( 2241 ) ANEL ORING POLEGADA 98,02 MM ESPESSURA 3,53 MM;PULVERIZADOR JACTO FILTRO PRINCIPAL GRANDE;;2241;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,3;0,3;;;;-------;0;0;
13116;( 2242 ) ANEL ORING POLEGADA 101,19 MM ESPESSURA 3,53 MM;;;2242;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,15;0,15;C4: G-01;;;-------;0;0;
13117;( 2243 ) ANEL ORING POLEGADA 104,37 MM ESPESSURA 3,53 MM;;;2243;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13118;( 2244 ) ANEL ORING POLEGADA 107,54 MM ESPESSURA 3,53 MM;;;2244;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13119;( 2245 ) ANEL ORING POLEGADA 110,72 MM ESPESSURA 3,53 MM;;;2245;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13120;( 2246 ) ANEL ORING POLEGADA 113,89 MM ESPESSURA 3,53 MM;;;2246;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13121;( 2247 ) ANEL ORING POLEGADA 117,07 MM ESPESSURA 3,53 MM;;;2247;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13122;( 2248 ) ANEL ORING POLEGADA 120,24 MM ESPESSURA 3,53 MM;;;2248;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13123;( 2249 ) ANEL ORING POLEGADA 123,42 MM ESPESSURA 3,53 MM;;;2249;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13124;( 2250 ) ANEL ORING POLEGADA 126,59 MM ESPESSURA 3,53 MM;;;2250;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13125;( 2251 ) ANEL ORING POLEGADA 129,77 MM ESPESSURA 3,53 MM;;;2251;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13126;( 2252 ) ANEL ORING POLEGADA 132,94 MM ESPESSURA 3,53 MM;;;2252;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13127;( 2253 ) ANEL ORING POLEGADA 136,12 MM ESPESSURA 3,53 MM;;;2253;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13128;( 2254 ) ANEL ORING POLEGADA 139,29 MM ESPESSURA 3,53 MM;;;2254;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13129;( 2255 ) ANEL ORING POLEGADA 142,47 MM ESPESSURA 3,53 MM;;;2255;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13130;( 2256 ) ANEL ORING POLEGADA 145,64 MM ESPESSURA 3,53 MM;;;2256;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13131;( 2257 ) ANEL ORING POLEGADA 148,82 MM ESPESSURA 3,53 MM;;;2257;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13132;( 2258 ) ANEL ORING POLEGADA 151,99 MM ESPESSURA 3,53 MM;;;2258;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13133;( 2259 ) ANEL ORING POLEGADA 158,34 MM ESPESSURA 3,53 MM;;;2259;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13134;( 2260 ) ANEL ORING POLEGADA 164,69 MM ESPESSURA 3,53 MM;;;2260;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13135;( 2261 ) ANEL ORING POLEGADA 171,04 MM ESPESSURA 3,53 MM;;;2261;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13136;( 2262 ) ANEL ORING POLEGADA 177,39 MM ESPESSURA 3,53 MM;;;2262;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13137;( 2263 ) ANEL ORING POLEGADA 183,74 MM ESPESSURA 3,53 MM;;;2263;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13138;( 2264 ) ANEL ORING POLEGADA 190,09 MM ESPESSURA 3,53 MM;;;2264;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13139;( 2265 ) ANEL ORING POLEGADA 196,44 MM ESPESSURA 3,53 MM;;;2265;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13140;( 2266 ) ANEL ORING POLEGADA 202,79 MM ESPESSURA 3,53 MM;;;2266;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13141;( 2267 ) ANEL ORING POLEGADA 209,14 MM ESPESSURA 3,53 MM;;;2267;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13142;( 2268 ) ANEL ORING POLEGADA 215,49 MM ESPESSURA 3,53 MM;;;2268;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13143;( 2269 ) ANEL ORING POLEGADA 221,84 MM ESPESSURA 3,53 MM;;;2269;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13144;( 2270 ) ANEL ORING POLEGADA 228,19 MM ESPESSURA 3,53 MM;;;2270;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13145;( 2271 ) ANEL ORING POLEGADA 234,54 MM ESPESSURA 3,53 MM;;;2271;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13146;( 2272 ) ANEL ORING POLEGADA 240,89 MM ESPESSURA 3,53 MM;;;2272;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13147;( 2273 ) ANEL ORING POLEGADA 247,24 MM ESPESSURA 3,53 MM;;;2273;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13148;( 2274 ) ANEL ORING POLEGADA 253,59 MM ESPESSURA 3,53 MM;;;2274;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13149;( 2275 ) ANEL ORING POLEGADA 266,29 MM ESPESSURA 3,53 MM;;;2275;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13150;( 2276 ) ANEL ORING POLEGADA 278,99 MM ESPESSURA 3,53 MM;;;2276;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13151;( 2277 ) ANEL ORING POLEGADA 291,69 MM ESPESSURA 3,53 MM;;;2277;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13152;( 2278 ) ANEL ORING POLEGADA 304,39 MM ESPESSURA 3,53 MM;;;2278;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13153;( 2279 ) ANEL ORING POLEGADA 329,79 MM ESPESSURA 3,53 MM;;;2279;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13154;( 2280 ) ANEL ORING POLEGADA 355,19 MM ESPESSURA 3,53 MM;;;2280;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13155;( 2281 ) ANEL ORING POLEGADA 380,59 MM ESPESSURA 3,53 MM;;;2281;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13156;( 2282 ) ANEL ORING POLEGADA 405,26 MM ESPESSURA 3,53 MM;;;2282;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13157;( 2283 ) ANEL ORING POLEGADA 430,66 MM ESPESSURA 3,53 MM;;;2283;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13158;( 2284 ) ANEL ORING POLEGADA 456,06 MM ESPESSURA 3,53 MM;;;2284;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13159;( 2309 ) ANEL ORING POLEGADA 10,46 MM ESPESSURA 5,33 MM;;;2309;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13160;( 2310 ) ANEL ORING POLEGADA 12,07 MM ESPESSURA 5,33 MM;;;2310;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13161;( 2311 ) ANEL ORING POLEGADA 13,64 MM ESPESSURA 5,33 MM;;;2311;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13162;( 2312 ) ANEL ORING POLEGADA 15,24 MM ESPESSURA 5,33 MM;;;2312;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13163;( 2313 ) ANEL ORING POLEGADA 16,81 MM ESPESSURA 5,33 MM;;;2313;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13164;( 2314 ) ANEL ORING POLEGADA 18,42 MM ESPESSURA 5,33 MM;;;2314;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13165;( 2315 ) ANEL ORING POLEGADA 19,99 MM ESPESSURA 5,33 MM;;;2315;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13166;( 2316 ) ANEL ORING POLEGADA 21,59 MM ESPESSURA 5,33 MM;;;2316;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13167;( 2317 ) ANEL ORING POLEGADA 23,16 MM ESPESSURA 5,33 MM;;;2317;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13168;( 2318 ) ANEL ORING POLEGADA 24,77 MM ESPESSURA 5,33 MM;;;2318;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13169;( 2319 ) ANEL ORING POLEGADA 26,34 MM ESPESSURA 5,33 MM;;;2319;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13170;( 2320 ) ANEL ORING POLEGADA 27,94 MM ESPESSURA 5,33 MM;;;2320;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13171;( 2321 ) ANEL ORING POLEGADA 29,51 MM ESPESSURA 5,33 MM;;;2321;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13172;( 2322 ) ANEL ORING POLEGADA 31,12 MM ESPESSURA 5,33 MM;;;2322;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13173;( 2323 ) ANEL ORING POLEGADA 32,69 MM ESPESSURA 5,33 MM;;;2323;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13174;( 2324 ) ANEL ORING POLEGADA 34,29 MM ESPESSURA 5,33 MM;;;2324;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13175;( 2325 ) ANEL ORING POLEGADA 37,47 MM ESPESSURA 5,33 MM;Reposição caixa vermelha nº 28;;2325;;000026;;0100700;40169300;0100700;CT;CENTO;0,01;0,34;0,34;;;;-------;0;0;
13176;( 2326 ) ANEL ORING POLEGADA 40,64 MM ESPESSURA 5,33 MM;Reposição caixa vermelha nº 29;;2326;;000026;;0100700;40169300;0100700;CT;CENTO;0,01;0,35;0,35;;;;-------;0;0;
13177;( 2327 ) ANEL ORING POLEGADA 43,82 MM ESPESSURA 5,33 MM;Reposição caixa vermelha nº 30;;2327;;000026;;0100700;40169300;0100700;CT;CENTO;0,01;0,2;0,2;;;;-------;0;0;
13178;( 2328 ) ANEL ORING POLEGADA 46,99 MM ESPESSURA 5,33 MM;;;2328;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,04;0,04;;;;;0;0;
13179;( 2329 ) ANEL ORING POLEGADA 50,17 MM ESPESSURA 5,33 MM;;;2329;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13180;( 2330 ) ANEL ORING POLEGADA 53,34 MM ESPESSURA 5,33 MM;;;2330;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13181;( 2331 ) ANEL ORING POLEGADA 56,52 MM ESPESSURA 5,33 MM;;;2331;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13182;( 2332 ) ANEL ORING POLEGADA 59,59 MM ESPESSURA 5,33 MM;;;2332;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13183;( 2333 ) ANEL ORING POLEGADA 62,87 MM ESPESSURA 5,33 MM;;;2333;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13184;( 2334 ) ANEL ORING POLEGADA 66,04 MM ESPESSURA 5,33 MM;;;2334;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,15;0,15;C4: G-01;;;-------;0;0;
13185;( 2335 ) ANEL ORING POLEGADA 69,22 MM ESPESSURA 5,33 MM;;;2335;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13186;( 2336 ) ANEL ORING POLEGADA 72,39 MM ESPESSURA 5,33 MM;;;2336;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;;;;;0;0;
13187;( 2337 ) ANEL ORING POLEGADA 75,57 MM ESPESSURA 5,33 MM;;;2337;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13188;( 2338 ) ANEL ORING POLEGADA 78,74 MM ESPESSURA 5,33 MM;;;2338;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13189;( 2339 ) ANEL ORING POLEGADA 81,92 MM ESPESSURA 5,33 MM;;;2339;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13190;( 2341 ) ANEL ORING POLEGADA 88,27 MM ESPESSURA 5,33 MM;;;2341;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13191;( 2342 ) ANEL ORING POLEGADA 91,44 MM ESPESSURA 5,33 MM;;;2342;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13192;( 2343 ) ANEL ORING POLEGADA 94,62 MM ESPESSURA 5,33 MM;;;2343;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13193;( 2344 ) ANEL ORING POLEGADA 97,79 MM ESPESSURA 5,33 MM;;;2344;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13194;( 2345 ) ANEL ORING POLEGADA 100,97 MM ESPESSURA 5,33 MM;;;2345;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13195;( 2346 ) ANEL ORING POLEGADA 104,14 MM ESPESSURA 5,33 MM;;;2346;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13196;( 2347 ) ANEL ORING POLEGADA 107,32 MM ESPESSURA 5,33 MM;;;2347;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13197;( 2348 ) ANEL ORING POLEGADA 110,49 MM ESPESSURA 5,33 MM;;;2348;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13198;( 2349 ) ANEL ORING POLEGADA 113,67 MM ESPESSURA 5,33 MM;;;2349;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13199;( 2350 ) ANEL ORING POLEGADA 116,84 MM ESPESSURA 5,33 MM;;;2350;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13200;( 2351 ) ANEL ORING POLEGADA 120,02 MM ESPESSURA 5,33 MM;;;2351;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13201;( 2352 ) ANEL ORING POLEGADA 123,19 MM ESPESSURA 5,33 MM;;;2352;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13202;( 2353 ) ANEL ORING POLEGADA 126,37 MM ESPESSURA 5,33 MM;;;2353;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13203;( 2354 ) ANEL ORING POLEGADA 129,54 MM ESPESSURA 5,33 MM;;;2354;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,3;0,3;;;;;0;0;
13204;( 2355 ) ANEL ORING POLEGADA 132,72 MM ESPESSURA 5,33 MM;;;2355;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13205;( 2356 ) ANEL ORING POLEGADA 135,89 MM ESPESSURA 5,33 MM;;;2356;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13206;( 2357 ) ANEL ORING POLEGADA 139,07 MM ESPESSURA 5,33 MM;;;2357;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13207;( 2358 ) ANEL ORING POLEGADA 142,24 MM ESPESSURA 5,33 MM;;;2358;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13208;( 2359 ) ANEL ORING POLEGADA 145,42 MM ESPESSURA 5,33 MM;;;2359;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0,05;0,05;C4: G-01;;;-------;0;0;
13209;( 2360 ) ANEL ORING POLEGADA 148,59 MM ESPESSURA 5,33 MM;;;2360;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13210;( 2361 ) ANEL ORING POLEGADA 151,77 MM ESPESSURA 5,33 MM;;;2361;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13211;( 2362 ) ANEL ORING POLEGADA 158,12 MM ESPESSURA 5,33 MM;;;2362;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13212;( 2363 ) ANEL ORING POLEGADA 164,47 MM ESPESSURA 5,33 MM;;;2363;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13213;( 2364 ) ANEL ORING POLEGADA 170,82 MM ESPESSURA 5,33 MM;;;2364;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13214;( 2365 ) ANEL ORING POLEGADA 177,17 MM ESPESSURA 5,33 MM;;;2365;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13215;( 2366 ) ANEL ORING POLEGADA 183,52 MM ESPESSURA 5,33 MM;;;2366;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13216;( 2367 ) ANEL ORING POLEGADA 189,87 MM ESPESSURA 5,33 MM;;;2367;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13217;( 2368 ) ANEL ORING POLEGADA 196,22 MM ESPESSURA 5,33 MM;;;2368;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13218;( 2369 ) ANEL ORING POLEGADA 202,57 MM ESPESSURA 5,33 MM;;;2369;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13219;( 2370 ) ANEL ORING POLEGADA 208,92 MM ESPESSURA 5,33 MM;;;2370;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13220;( 2371 ) ANEL ORING POLEGADA 215,27 MM ESPESSURA 5,33 MM;;;2371;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13221;( 2372 ) ANEL ORING POLEGADA 221,62 MM ESPESSURA 5,33 MM;;;2372;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13222;( 2373 ) ANEL ORING POLEGADA 227,97 MM ESPESSURA 5,33 MM;;;2373;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13223;( 2374 ) ANEL ORING POLEGADA 234,32 MM ESPESSURA 5,33 MM;;;2374;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13224;( 2375 ) ANEL ORING POLEGADA 240,67 MM ESPESSURA 5,33 MM;;;2375;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13225;( 2376 ) ANEL ORING POLEGADA 247,02 MM ESPESSURA 5,33 MM;;;2376;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13226;( 2377 ) ANEL ORING POLEGADA 253,37 MM ESPESSURA 5,33 MM;;;2377;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13227;( 2378 ) ANEL ORING POLEGADA 266,07 MM ESPESSURA 5,33 MM;;;2378;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13228;( 2379 ) ANEL ORING POLEGADA 278,77 MM ESPESSURA 5,33 MM;;;2379;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13229;( 2380 ) ANEL ORING POLEGADA 291,47 MM ESPESSURA 5,33 MM;;;2380;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13230;( 2381 ) ANEL ORING POLEGADA 304,17 MM ESPESSURA 5,33 MM;;;2381;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13231;( 2382 ) ANEL ORING POLEGADA 329,57 MM ESPESSURA 5,33 MM;;;2382;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13232;( 2383 ) ANEL ORING POLEGADA 354,07 MM ESPESSURA 5,33 MM;;;2383;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13233;( 2384 ) ANEL ORING POLEGADA 380,37 MM ESPESSURA 5,33 MM;;;2384;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13234;( 2385 ) ANEL ORING POLEGADA 405,26 MM ESPESSURA 5,33 MM;;;2385;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13235;( 2386 ) ANEL ORING POLEGADA 430,66 MM ESPESSURA 5,33 MM;;;2386;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13236;( 2387 ) ANEL ORING POLEGADA 456,06 MM ESPESSURA 5,33 MM;;;2387;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13237;( 2388 ) ANEL ORING POLEGADA 481,41 MM ESPESSURA 5,33 MM;;;2388;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13238;( 2389 ) ANEL ORING POLEGADA 505,81 MM ESPESSURA 5,33 MM;;;2389;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13239;( 2390 ) ANEL ORING POLEGADA 532,21 MM ESPESSURA 5,33 MM;;;2390;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13240;( 2391 ) ANEL ORING POLEGADA 557,61 MM ESPESSURA 5,33 MM;;;2391;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13241;( 2392 ) ANEL ORING POLEGADA 582,68 MM ESPESSURA 5,33 MM;;;2392;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13242;( 2393 ) ANEL ORING POLEGADA 608,08 MM ESPESSURA 5,33 MM;;;2393;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13243;( 2394 ) ANEL ORING POLEGADA 633,48 MM ESPESSURA 5,33 MM;;;2394;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13244;( 2395 ) ANEL ORING POLEGADA 658,88 MM ESPESSURA 5,33 MM;;;2395;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13245;( 2425 ) ANEL ORING POLEGADA 113,67 MM ESPESSURA 6,99 MM;;;2425;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13246;( 2426 ) ANEL ORING POLEGADA 116,84 MM ESPESSURA 6,99 MM;;;2426;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13247;( 2427 ) ANEL ORING POLEGADA 120,02 MM ESPESSURA 6,99 MM;;;2427;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13248;( 2428 ) ANEL ORING POLEGADA 123,19 MM ESPESSURA 6,99 MM;;;2428;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13249;( 2429 ) ANEL ORING POLEGADA 126,37 MM ESPESSURA 6,99 MM;;;2429;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13250;( 2430 ) ANEL ORING POLEGADA 129,54 MM ESPESSURA 6,99 MM;;;2430;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13251;( 2431 ) ANEL ORING POLEGADA 132,72 MM ESPESSURA 6,99 MM;;;2431;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13252;( 2432 ) ANEL ORING POLEGADA 135,89 MM ESPESSURA 6,99 MM;;;2432;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13253;( 2433 ) ANEL ORING POLEGADA 139,07 MM ESPESSURA 6,99 MM;;;2433;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
13254;( 2434 ) ANEL ORING POLEGADA 142,24 MM ESPESSURA 6,99 MM;;;2434;;000024;;0100700;40169300;0100700;CT;CENTO;0,01;0;0;;;;;0;0;
